
"URL Rewrite", "URL Rewrite"
"URL Rewrite Information", "URL Rewrite informācija"
"URL Rewrite Management", "URL Rewrite vadība"
"Unable to cancel the credit memo.", "Nevar atcelt kredīta piezīmi."
"Unable to find a Email Template to delete.", "Nevar atrast e-pasta veidnes, lai izdzēstu."
"Unable to find a poll to delete.", "Nevar atrast aptauju, lai izdzēstu."
"Unable to find a tag to delete.", "Nevar atrast tagu dzēst."
"Unable to find a user to delete.", "Nevar atrast lietotājam dzēst."
"Unable to initialize import model", "Nevar inicializēt importa modelis"
"Unable to refresh lifetime statistics.", "Nevar atsvaidzināt mūža statistiku."
"Unable to refresh recent statistics.", "Nevar atsvaidzināt jaunākā statistika."
"Unable to save the cron expression.", "Nevar saglabāt cron izteiksme."
"Unable to save the invoice.", "Nevar saglabāt rēķinu."
"Unable to send the invoice email.", "Nevar nosūtīt rēķinu e-pastu."
"Unable to send the shipment email.", "Nevar nosūtīt pārvadājuma e-pastu."
"Unable to update transaction details.", "Nevar atjaunināt darījumu detaļas."
"Unable to void the credit memo.", "Nevar anulēt kredītu piezīmi."
"Unknown", "Nezināma"
"Unlimited", "Unlimited"
"Update", "Update"
"Updated At", "Atjaunots Pie"
"Upload File", "Augšupielādēt failu"
"Upload Files", "Augšupielādēt Files"
"Upload HTTP Error", "Augšupielādēt HTTP kļūda"
"Upload I/O Error", "Augšupielādēt I / O kļūda"
"Upload Security Error", "Augšupielādēt Drošības kļūda"
"Upload import file", "Augšupielādēt importa failu"
"Uploaded file is larger than %.2f kilobytes allowed by server", "Augšuplādēts fails ir lielāks nekā% .2 f kilobaiti pieļautās serveris"
"Use All Available Attributes", "Izmantot visus pieejamos īpašības"
"Use Config Settings", "Izmantot Config Settings"
"Use Default", "Lietot noklusējumu"
"Use Default Value", "Lietot noklusēto vērtību"
"Use Default Variable Values", "Izmantot noklusējuma mainīgo vērtībām"
"Use FTP Connection", "Lietot FTP Connection"
"Use Website", "Lietot Website"
"Used Currently For", "Automašīnas Šobrīd Par"
"Used as Default For", "Izmanto kā noklusējumu"
"User Email", "Lietotāja Nosūtīt"
"User ID", "Lietotāja ID"
"User Info", "Lietotāja informācija"
"User Information", "Lietotāja informācija"
"User Name", "Lietotāja vārds"
"User Name is required field.", "Lietotāja vārds ir nepieciešama lauku."
"User Name:", "Lietotāja vārds:"
"User Password", "Lietotāja parole"
"User Role", "Lietotāja loma"
"User Roles", "Lietotāja Lomas"
"User Roles Information", "Lietotāja Lomas informācija"
"User Type Resources", "Lietotāja Tips Resursi"
"User name", "Lietotāja vārds"
"Users", "Lietotāji"
"VAT Number is Invalid", "PVN numurs ir nederīgs"
"VAT Number is Valid", "PVN numurs ir derīgs"
"Validation Results", "Pārbaudes rezultāti"
"Value", "Vērtība"
"Value Delimiter:", "Vērtība Atdalītājs:"
"Variable", "Mainīgais"
"Variable Code", "Mainīgais kods"
"Variable HTML Value", "Mainīgais HTML vērtība"
"Variable ID", "Mainīgais ID"
"Variable Name", "Mainīgā vārds"
"Variable Plain Value", "Mainīgais Plain vērtība"
"Verifier code: %s", "Verificētājs kods:% s"
"View Actions XML", "View Darbības XML"
"View Full Size", "View Full Size"
"View Memo", "View Memo"
"View Memo for #%s", "Skatīt atmiņu #% s"
"View Shipment", "View sūtījums"
"View Statistics For:", "Skatīt statistika par:"
"Visibility:", "Redzamība:"
"Warning", "Brīdinājums"
"Warning! Empty value can cause problems with CSV format.", "Brīdinājums Tukšs vērtība! Radīt problēmas ar CSV formātā."
"Warning!rnThis action will remove this user from already assigned rolernAre you sure?", "Brīdinājums rnThis rīcība! Noņemt šo lietotāju no jau piešķirtajiem rolernAre esat pārliecināts?"
"Warning!rnThis action will remove those users from already assigned rolesrnAre you sure?", "Brīdinājums rnThis rīcība! Noņemt šos lietotājus no jau piešķirtajiem rolesrnAre esat pārliecināts?"
"Warning: Please do not close the window during importing/exporting data", "Brīdinājums: Lūdzu, nav aizvērtu logu laikā importē / eksportē datus"
"Watermark File for %s", "Watermark File% s"
"We appreciate our merchants' feedback, "Mēs novērtējam mūsu komersantu atsauksmes
"We're in our typing table, "Mēs esam mūsu rakstīt tabulā
"Web Section", "Tīmekļa sadaļa"
"Web Services", "Web Services"
"Web services", "Web Services"
"Website", "Mājas"
"What is this?", "Kas tas ir?"
"Wishlist Report", "Vēlmju ziņojums"
"Wishlist item is not loaded.", "Vēlmju pozīcija nav ielādēta."
"Wrong account specified.", "Nepareizi norādīts konta."
"Wrong billing agreement ID specified.", "Nepareiza norēķinu vienošanās norādīts ID."
"Wrong column format.", "Nepareiza kolonna formāts."
"Wrong newsletter template.", "Nepareiza biļetens veidnes."
"Wrong quote item.", "Nepareiza quote vienība."
"Wrong tab configuration.", "Nepareiza tab konfigurācija."
"Wrong tag was specified.", "Nepareiza atzīme tika norādīts."
"Wrong transaction ID specified.", "Nepareiza darījums norādīts ID."
"XML", "XML"
"XML data is invalid.", "XML dati ir nederīgs."
"XML object is not instance of ""Varien_Simplexml_Element"".", "XML objekts nav gadījums" "Varien_Simplexml_Element" "."
"YTD", "Kopš gada sākuma"
"Year", "Gads"
"Yes", "Jā"
"Yes (301 Moved Permanently)", "Jā (301 pārvietota)"
"Yes (302 Found)", "Jā (302 Atrasts)"
"Yes (only price with tax)", "Jā (tikai cena ar nodokļiem)"
"You cannot delete your own account.", "Jūs nevarat izdzēst savu kontu."
"You have %s unread message(s).", "Jums ir% s nelasītu ziņu (s)."
"You have %s unread message(s). <a href=""%s"">Go to messages inbox</a>.", "Jums ir% s nelasītu ziņu (as) <a href=""%s""> Iet uz ziņojumiem inbox </ a>.".
"You have %s, "Jums ir% s
"You have logged out.", "Jūs esat atteicies."
"You have not enough permissions to use this functionality.", "Jums nav pietiekamu tiesību, lai izmantotu šo funkciju."
"You must have JavaScript enabled in your browser to utilize the functionality of this website.", "Jums ir jābūt aktivizētam Javascript jūsu pārlūkprogrammā izmantot funkcionalitāti šajā mājas lapā."
"You need to specify order items.", "Jums nepieciešams norādīt pasūtīt preces."
"You will need to wait when the action ends.", "Jums būs jāgaida, kad darbība beidzas."
"Your answers contain duplicates.", "Jūsu atbildes saturēt dublikātus."
"Your password has been updated.", "Jūsu parole ir atjaunināta."
"Your password reset link has expired.", "Jūsu paroles atiestatīšanas saiti ir beidzies."
"Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.", "Jūsu servera PHP iestatījumi ļauj jums augšupielādēt failus ne vairāk kā% s laikā Lūdzu mainīt post_max_size (pašlaik ir% s) un upload_max_filesize (pašlaik ir% s) vērtības php.ini, ja jūs vēlaties, lai augšupielādēt lielākiem failiem.".
"Your web server is configured incorrectly. As a result, "Jūsu tīmekļa serveris ir konfigurēts nepareizi. Rezultātā
"Zip/Postal Code", "Zip / Postal"
"Zip/Postal Code:", "Zip / Postal:"
"[ deleted ]", "[Svītrots]"
"[GLOBAL]", "[Global]"
"[STORE VIEW]", "[STORE SKATS]"
"[WEBSITE]", "[Website]"
"b", "B"
"close", "Aizvērt"
"critical", "Kritiskā"
"example: ""sitemap/"" or ""/"" for base path (path must be writeable)", "Piemērs:" "karte /" "vai" "/" "par bāzes ceļu (ceļš jābūt rakstāms)"
"example: sitemap.xml", "Piemērs: sitemap.xml"
"failed", "Neizdevās"
"from", "No"
"major", "Liela"
"minor", "Nepilngadīgais"
"notice", "Paziņojums"
"store(%s) scope", "Veikals (% s) joma"
"successful", "Veiksmīga"
"to", "Uz"
"website(%s) scope", "Mājas (% s) joma"
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>.", "{{Base_url}} nav ieteicams lietot ražošanas vidē atzīt Base Nedrošu URL / Bāze Secure URL. Tas ir ļoti ieteicams, lai mainītu šo vērtību jūsu Magento <a href=""%s""> konfigurācija < />. "
